Ensembl Gene ID,UniProt/TrEMBL Accession,UniProt/SwissProt Accession,UniProt/SwissProt ID
ENSG00000183166,Q75MI2,,
ENSG00000105492,C9JUT6,,
ENSG00000183166,F8WE14,,
ENSG00000176148,E9PJ55,,
ENSG00000176148,E7EN41,,
ENSG00000120885,E7ETB4,,
ENSG00000120885,E5RJZ5,,
ENSG00000120885,E5RJD6,,
ENSG00000120885,E5RH61,,
ENSG00000120885,E5RGB0,,
ENSG00000120885,E5RG36,,
ENSG00000120885,Q6LDQ3,,
ENSG00000176148,E9PMB0,,
ENSG00000120885,E7ERK6,,
ENSG00000120885,H0YLK8,,
ENSG00000176148,,,
ENSG00000186204,,Q9HCS2,CP4FC_HUMAN
ENSG00000132300,B4DF73,,
ENSG00000186204,F8VR75,,
ENSG00000186204,H0YIJ8,,
ENSG00000175826,,,
ENSG00000065491,Q6P4C3,Q9NU19,TB22B_HUMAN
ENSG00000065491,A8KA28,Q9NU19,TB22B_HUMAN
ENSG00000120885,H0YLK8,P10909,CLUS_HUMAN
ENSG00000186204,F8VZP1,,
ENSG00000233323,F8VV51,,
ENSG00000233323,Q9NPK8,,
ENSG00000233323,Q9NPK7,,
ENSG00000233323,B6RHJ5,,
ENSG00000233323,G5E9A9,,
ENSG00000233323,H0YHE1,,
ENSG00000233323,Q9NPK6,,
ENSG00000175826,D3DTN6,,
ENSG00000169398,E5RJQ2,Q05397,FAK1_HUMAN
ENSG00000169398,E5RIK4,Q05397,FAK1_HUMAN
ENSG00000169398,E5RI72,Q05397,FAK1_HUMAN
ENSG00000169398,E5RHK7,Q05397,FAK1_HUMAN
ENSG00000169398,E5RHD8,Q05397,FAK1_HUMAN
ENSG00000169398,E5RH48,Q05397,FAK1_HUMAN
ENSG00000169398,E5RH08,Q05397,FAK1_HUMAN
ENSG00000169398,E5RH01,Q05397,FAK1_HUMAN
ENSG00000169398,E5RGA6,Q05397,FAK1_HUMAN
ENSG00000169398,E5RG86,Q05397,FAK1_HUMAN
ENSG00000169398,E5RG80,Q05397,FAK1_HUMAN
ENSG00000169398,E5RG66,Q05397,FAK1_HUMAN
ENSG00000169398,E5RFW9,Q05397,FAK1_HUMAN
ENSG00000169398,B4DWJ1,Q05397,FAK1_HUMAN
ENSG00000186204,E7ET51,,
ENSG00000089289,,P78318,IGBP1_HUMAN
ENSG00000169398,E5RIK4,,
ENSG00000169398,E5RI72,,
ENSG00000169398,E5RHD8,,
ENSG00000169398,E5RH48,,
ENSG00000169398,E5RH08,,
ENSG00000169398,E5RH01,,
ENSG00000169398,E5RGA6,,
ENSG00000169398,E5RG86,,
ENSG00000169398,E5RG66,,
ENSG00000169398,E5RFW9,,
ENSG00000169398,Q8IYN9,,
ENSG00000233323,,,
ENSG00000164414,Q5W1L6,P78382,S35A1_HUMAN
ENSG00000164414,B4DEM1,P78382,S35A1_HUMAN
ENSG00000175826,D3DTN6,O95476,CNEP1_HUMAN
ENSG00000169398,E9PEI4,,
ENSG00000169398,E5RJQ2,,
ENSG00000169398,E5RIR5,,
ENSG00000169398,E5RHK7,,
ENSG00000169398,E5RG80,,
ENSG00000169398,B4DWJ1,,
ENSG00000233323,E7EPQ1,,
ENSG00000164414,Q5W1L7,,
ENSG00000164414,Q5W1L6,,
ENSG00000169398,E7ESA6,,
ENSG00000257733,H0YHC7,,
ENSG00000164414,B4DEM1,,
ENSG00000186204,F8VU50,,
ENSG00000198417,,P04733,MT1F_HUMAN
ENSG00000169398,Q8N9D7,,
ENSG00000169398,H0YB16,,
ENSG00000198417,H3BRY8,,
ENSG00000198417,A8MWH4,,
ENSG00000182600,,,
ENSG00000105497,F5GZI7,,
ENSG00000152402,,P33402,GCYA2_HUMAN
ENSG00000105497,,Q9Y473,ZN175_HUMAN
ENSG00000182600,,Q6UX34,CB082_HUMAN
ENSG00000105497,G3V1K8,,
ENSG00000152402,B7ZLT5,P33402,GCYA2_HUMAN
ENSG00000006451,C9JPE8,P11233,RALA_HUMAN
ENSG00000169398,E5RG54,,
ENSG00000167765,Q96NP5,,
ENSG00000006451,C9JPE8,,
ENSG00000006451,,,
ENSG00000169398,,,
ENSG00000105501,H3BPX4,,
ENSG00000105501,H3BPX4,O15389,SIGL5_HUMAN
ENSG00000169398,B4DH13,,
ENSG00000169398,H0YBZ1,,
ENSG00000169398,E5RI03,,
ENSG00000243570,C9JRT3,P00751,CFAB_HUMAN
ENSG00000169398,E5RII9,,
ENSG00000254415,,Q08ET2,SIG14_HUMAN
ENSG00000262302,,,
ENSG00000122008,D6RDX9,Q9UBT6,POLK_HUMAN
ENSG00000122008,Q5Q9G8,Q9UBT6,POLK_HUMAN
ENSG00000169398,H0YAS0,,
ENSG00000122008,D6RAE5,,
ENSG00000196510,F8VZ62,Q9UJX3,APC7_HUMAN
ENSG00000196510,F8VVU6,Q9UJX3,APC7_HUMAN
ENSG00000196510,F8VQY8,Q9UJX3,APC7_HUMAN
ENSG00000196510,Q69YV3,Q9UJX3,APC7_HUMAN
ENSG00000196510,Q4KMX6,Q9UJX3,APC7_HUMAN
ENSG00000196510,F8VVU6,,
ENSG00000196510,Q69YV3,,
ENSG00000169398,H0YB33,,
ENSG00000122008,,Q9UBT6,POLK_HUMAN
ENSG00000069018,,Q9HCX4,TRPC7_HUMAN
ENSG00000169398,E5RGP1,,
ENSG00000196510,F8VVT8,,
ENSG00000066248,F5H4U2,Q8N5V2,NGEF_HUMAN
ENSG00000066248,C9JTV7,Q8N5V2,NGEF_HUMAN
ENSG00000066248,B4DDI2,Q8N5V2,NGEF_HUMAN
ENSG00000169398,E5RI29,,
ENSG00000100462,B4DV00,O14744,ANM5_HUMAN
ENSG00000100462,G3V5L5,O14744,ANM5_HUMAN
ENSG00000100462,G3V5T6,O14744,ANM5_HUMAN
ENSG00000069018,,,
ENSG00000066248,E9PC42,,
ENSG00000066248,C9JTV7,,
ENSG00000066248,B4DDI2,,
ENSG00000122008,D6RAI7,,
ENSG00000169398,E5RJI4,,
ENSG00000122008,D6RDX9,,
ENSG00000066248,,,
ENSG00000196510,F8VZ62,,
ENSG00000196510,F8VQY8,,
ENSG00000170291,,,
ENSG00000100462,,,
ENSG00000169418,,P16066,ANPRA_HUMAN
ENSG00000122008,D6R9M8,,
ENSG00000069018,F5H5U9,,
ENSG00000169418,B0ZBF1,,
ENSG00000196510,,,
ENSG00000066248,C9J2D9,,
ENSG00000100462,A8MTP3,,
ENSG00000122008,Q5Q9G6,,
ENSG00000122008,Q5Q9G5,,
ENSG00000066248,,Q8N5V2,NGEF_HUMAN
ENSG00000169398,E5RJP0,,
ENSG00000100462,B4DX49,,
ENSG00000100462,G3V5T6,,
ENSG00000170291,,Q8TE02,DERP6_HUMAN
ENSG00000125144,,P13640,MT1G_HUMAN
ENSG00000100462,H0YJD3,,
ENSG00000122008,Q5Q9G7,,
ENSG00000171942,,O60403,O10H2_HUMAN
ENSG00000171936,,O60404,O10H3_HUMAN
ENSG00000125144,H3BSF1,,
ENSG00000243570,A2BE06,,
ENSG00000243570,A2ABJ9,,
ENSG00000243570,B4E1Z4,,
ENSG00000225607,B4DNA9,,
ENSG00000125144,C9J531,P13640,MT1G_HUMAN
ENSG00000172519,,Q8NGA6,O10H5_HUMAN
ENSG00000125144,C9J0P1,,
ENSG00000125144,H3BSS0,,
ENSG00000227780,A2AB93,O15209,ZBT22_HUMAN
ENSG00000186723,,Q9Y4A9,O10H1_HUMAN
ENSG00000100462,G3V3A3,,
ENSG00000227780,A2AB93,,
ENSG00000122008,Q5Q9G8,,
ENSG00000100462,G3V5W5,,
ENSG00000100462,H0YJ77,,
ENSG00000186115,A8MU03,P78329,CP4F2_HUMAN
ENSG00000186115,A8MU03,,
ENSG00000100462,H0YJX6,,
ENSG00000186115,B4DV75,,
ENSG00000206288,A2AAT0,,
ENSG00000100462,G3V2L6,,
ENSG00000100462,G3V507,,
ENSG00000114270,,Q02388,CO7A1_HUMAN
ENSG00000138138,,Q8NBU5,ATAD1_HUMAN
ENSG00000171903,,Q9HBI6,CP4FB_HUMAN
ENSG00000051382,C9JYX0,P42338,PK3CB_HUMAN
ENSG00000051382,C9JNF6,P42338,PK3CB_HUMAN
ENSG00000051382,C9J345,P42338,PK3CB_HUMAN
ENSG00000051382,Q9BTS4,P42338,PK3CB_HUMAN
ENSG00000051382,Q6PJ60,P42338,PK3CB_HUMAN
ENSG00000065883,,Q14004,CDK13_HUMAN
ENSG00000206288,Q29984,Q92504,S39A7_HUMAN
ENSG00000100462,G3V580,,
ENSG00000105509,Q4VHE4,,
ENSG00000105509,D2N2G5,,
ENSG00000105509,G3V1S7,,
ENSG00000171903,F8W978,,
ENSG00000105509,Q4VHE4,Q92839,HAS1_HUMAN
ENSG00000100462,G3V2F5,,
ENSG00000222001,B9A007,,
ENSG00000171051,,P21462,FPR1_HUMAN
ENSG00000100462,G3V2X6,,
ENSG00000171049,,P25090,FPR2_HUMAN
ENSG00000100462,G3V5L5,,
ENSG00000187474,Q6L5J4,P25089,FPR3_HUMAN
ENSG00000138138,B4E2J1,,
ENSG00000115488,,Q9Y3R4,NEUR2_HUMAN
ENSG00000114270,C9JBL3,,
ENSG00000051382,H7C5C3,,
ENSG00000137124,B4DLJ0,P30837,AL1B1_HUMAN
ENSG00000100462,C9JSX3,,
ENSG00000051382,F8WDJ8,,
ENSG00000051382,C9JYX0,,
ENSG00000051382,C9JNF6,,
ENSG00000051382,C9J345,,
ENSG00000206288,E7ESG6,,
ENSG00000171819,F1T0A6,O43827,ANGL7_HUMAN
ENSG00000100462,B4DV00,,
ENSG00000137142,,Q8WX77,IBPL1_HUMAN
ENSG00000206288,F5H0B5,,
ENSG00000051382,Q9BTS4,,
ENSG00000051382,Q6PJ60,,
ENSG00000051382,B4DZI3,,
ENSG00000051382,H7C565,,
ENSG00000125122,C9JSY0,Q8WV35,LRC29_HUMAN
ENSG00000168918,C9JLW2,,
ENSG00000051382,,,
ENSG00000168918,C9JF09,,
ENSG00000184210,,Q6ZPD8,DG2L6_HUMAN
ENSG00000125122,C9K0K3,,
ENSG00000125122,C9JSY0,,
ENSG00000051382,Q68DL0,,
ENSG00000125122,C9JPW1,,
ENSG00000161551,C9JX31,,
ENSG00000161551,C9JUV0,,
ENSG00000161551,C9JP99,,
ENSG00000161551,C9JEI3,,
ENSG00000145332,Q49A95,Q9P2G9,KLHL8_HUMAN
ENSG00000136895,F2Z2Q8,,
ENSG00000136895,C9JFS0,,
ENSG00000136895,C9J9U0,,
ENSG00000136895,Q5JS19,,
ENSG00000161551,C9JX31,Q9BSK1,ZN577_HUMAN
ENSG00000161551,C9JUV0,Q9BSK1,ZN577_HUMAN
ENSG00000161551,C9JEI3,Q9BSK1,ZN577_HUMAN
ENSG00000206206,F5H082,Q9UER7,DAXX_HUMAN
ENSG00000206206,A2AB94,Q9UER7,DAXX_HUMAN
ENSG00000206206,Q4VX54,Q9UER7,DAXX_HUMAN
ENSG00000206206,Q5STR5,Q9UER7,DAXX_HUMAN
ENSG00000145332,Q6N018,,
ENSG00000145332,Q49A95,,
ENSG00000204195,,Q58HT5,AWAT1_HUMAN
ENSG00000136895,F8WB68,,
ENSG00000145332,Q68DU9,,
ENSG00000145332,D6RGH5,,
ENSG00000168918,H0Y5Q9,,
ENSG00000206206,A2AB94,,
ENSG00000206206,Q4VX54,,
ENSG00000206206,Q5STR5,,
ENSG00000165917,,Q13702,RAPSN_HUMAN
ENSG00000186912,C6G7W3,P51582,P2RY4_HUMAN
ENSG00000146282,H0UI22,Q5T160,SYRM_HUMAN
ENSG00000136895,C9J8L5,,
ENSG00000120942,,Q9Y5Z9,UBIA1_HUMAN
ENSG00000165917,E9PJP9,,
ENSG00000146282,Q5T161,,
ENSG00000165917,E9PK11,,
ENSG00000206206,F5H082,,
ENSG00000180071,Q8NA88,,
ENSG00000180071,H3BPE5,,
ENSG00000168918,H7C403,,
ENSG00000205358,,P80294,MT1H_HUMAN
ENSG00000205358,H3BTC4,,
ENSG00000198546,,Q8NB15,ZN511_HUMAN
ENSG00000168918,C9JF09,Q92835,SHIP1_HUMAN
ENSG00000168918,H0Y5Q9,Q92835,SHIP1_HUMAN
ENSG00000112474,,Q92506,DHB8_HUMAN
ENSG00000168918,F5GXI6,,
ENSG00000176102,,,
ENSG00000168918,H7C2V3,,
ENSG00000120500,D6RCT3,P36575,ARRC_HUMAN
ENSG00000168918,H7C292,,
ENSG00000176231,,Q8NGA5,O10H4_HUMAN
ENSG00000136895,B4DH81,Q5VVW2,GARL3_HUMAN
ENSG00000167459,,Q96LP4,YS017_HUMAN
ENSG00000120500,D6RCT3,,
ENSG00000198546,H7BY64,,
ENSG00000180071,,Q8IVF6,AN18A_HUMAN
ENSG00000136895,,Q5VVW2,GARL3_HUMAN
ENSG00000167460,,P67936,TPM4_HUMAN
ENSG00000166265,,Q96J86,CYYR1_HUMAN
ENSG00000166265,A8MTU9,,
ENSG00000167460,B4DVY2,P67936,TPM4_HUMAN
ENSG00000180071,Q6QA70,,
ENSG00000204624,,Q9P2K9,PTHD2_HUMAN
ENSG00000152404,F8W6W6,Q2TBE0,C19L2_HUMAN
ENSG00000152404,Q6PIV4,Q2TBE0,C19L2_HUMAN
ENSG00000166265,B7Z8X4,,
ENSG00000176102,E9PJ06,Q12996,CSTF3_HUMAN
ENSG00000137806,H0YNB7,Q9Y375,CIA30_HUMAN
ENSG00000137806,H0YNN4,Q9Y375,CIA30_HUMAN
ENSG00000204624,Q9UJD7,,
ENSG00000176102,E9PLP8,,
ENSG00000152404,H7C3G7,,
ENSG00000137806,H0YL22,,
ENSG00000137806,H0YNB7,,
ENSG00000137806,H0YNN4,,
ENSG00000204624,C9J5P0,,
ENSG00000167461,,P61006,RAB8A_HUMAN
ENSG00000152404,H0YE03,,
ENSG00000198093,,Q9BS31,ZN649_HUMAN
ENSG00000152404,H7C3G7,Q2TBE0,C19L2_HUMAN
ENSG00000176102,E9PB40,,
ENSG00000196684,H7BYQ7,,
ENSG00000143624,,Q68E01,INT3_HUMAN
ENSG00000176024,,Q6PF04,ZN613_HUMAN
ENSG00000176102,E9PNK2,,
ENSG00000196684,,Q96JZ2,HSH2D_HUMAN
ENSG00000176102,E9PJ06,,
ENSG00000196313,A8MY32,,
ENSG00000196313,A8MXF9,,
ENSG00000256683,,Q9GZX5,ZN350_HUMAN
ENSG00000136895,B7Z3Q6,,
ENSG00000136895,B4DH81,,
ENSG00000196684,B4DT26,,
ENSG00000153046,,Q9Y232,CDYL1_HUMAN
ENSG00000196313,A8MY32,Q96HA1,P121A_HUMAN
ENSG00000187193,,P80297,MT1X_HUMAN
ENSG00000153046,C9JQG7,,
ENSG00000197619,H9KV89,,
ENSG00000187193,H3BT50,,
ENSG00000141977,,Q96Q77,CIB3_HUMAN
ENSG00000197619,,Q8N8J6,ZN615_HUMAN
ENSG00000141977,E7EUX1,,
ENSG00000141977,Q6NT60,,
ENSG00000105058,,Q9Y421,FA32A_HUMAN
ENSG00000234539,,Q99941,ATF6B_HUMAN
ENSG00000183807,,Q5T6X4,F162B_HUMAN
ENSG00000181885,,O95471,CLD7_HUMAN
ENSG00000234539,A2ABC6,,
ENSG00000181885,F5H496,,
ENSG00000165862,,,
ENSG00000112130,C9J858,O76064,RNF8_HUMAN
ENSG00000137815,,Q92541,RTF1_HUMAN
ENSG00000181885,,,
ENSG00000112130,F8WDH8,,
ENSG00000072958,Q59EK3,Q9BXS5,AP1M1_HUMAN
ENSG00000072958,,Q9BXS5,AP1M1_HUMAN
ENSG00000137815,,,
ENSG00000112130,,O76064,RNF8_HUMAN
ENSG00000143624,,,
ENSG00000072958,B4DDG7,,
ENSG00000112130,C9J858,,
ENSG00000072958,E7ENJ6,,
ENSG00000234539,A6NG35,,
ENSG00000112130,F8WEW6,,
ENSG00000142556,Q9BSN8,,
ENSG00000165862,F5H1V6,,
ENSG00000142556,,Q8N883,ZN614_HUMAN
ENSG00000256087,,O94892,ZN432_HUMAN
ENSG00000112130,,,
ENSG00000258210,F8VYX8,,
ENSG00000197608,,Q6ZN19,ZN841_HUMAN
ENSG00000085978,C9J8C6,,
ENSG00000204611,,Q08AN1,ZN616_HUMAN
ENSG00000113580,D6RDA9,P04150,GCR_HUMAN
ENSG00000113580,Q3MSN4,P04150,GCR_HUMAN
ENSG00000113580,F1D8N4,P04150,GCR_HUMAN
ENSG00000113580,B7Z7I2,P04150,GCR_HUMAN
ENSG00000196267,,Q6ZNA1,ZN836_HUMAN
ENSG00000147127,D6REW8,,
ENSG00000113580,E5KQF5,P04150,GCR_HUMAN
ENSG00000113580,E5KQF6,P04150,GCR_HUMAN
ENSG00000111229,F8VR50,O15145,ARPC3_HUMAN
ENSG00000154734,E5RI60,Q9UHI8,ATS1_HUMAN
ENSG00000147127,D6REW8,Q5JT25,RAB41_HUMAN
ENSG00000154734,E5RI60,,
ENSG00000154734,,,
ENSG00000111229,C9JZD1,,
ENSG00000058335,F8VPA5,,
ENSG00000058335,H0YKF2,,
ENSG00000154734,E5RJR7,,
ENSG00000154734,Q6ZP79,,
ENSG00000111229,F8VR50,,
ENSG00000103544,H3BRV8,,
ENSG00000116661,,Q9UK22,FBX2_HUMAN
ENSG00000058335,,Q13972,RGRF1_HUMAN
ENSG00000113580,D6RDA9,,
ENSG00000113580,Q3MSN4,,
ENSG00000102900,H3BM93,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BMX0,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BNG7,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BP95,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BRI8,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BV11,Q8N1F7,NUP93_HUMAN
ENSG00000102900,H3BPA9,,
ENSG00000102900,H3BRI8,,
ENSG00000102900,H3BV11,,
ENSG00000102900,H3BM93,,
ENSG00000102900,H3BMX0,,
ENSG00000102900,H3BNG7,,
ENSG00000102900,H3BP95,,
ENSG00000102900,H3BVG0,,
ENSG00000206287,E7ENS6,Q06587,RING1_HUMAN
ENSG00000206287,B4DVB5,Q06587,RING1_HUMAN
ENSG00000103544,F6S1J4,,
ENSG00000120509,,Q5EBL8,PDZ11_HUMAN
ENSG00000105568,C9J9C1,,
ENSG00000113580,B7Z7I2,,
ENSG00000204860,,Q5SY85,F201A_HUMAN
ENSG00000137825,C9JC74,,
ENSG00000137825,,P23677,IP3KA_HUMAN
ENSG00000102900,,,
ENSG00000173612,,Q5T6X5,GPC6A_HUMAN
ENSG00000170509,,Q7Z5P4,DHB13_HUMAN
ENSG00000102900,H3BVE2,,
ENSG00000177875,,Q52MB2,CL068_HUMAN
ENSG00000102900,H3BV15,,
ENSG00000105568,E9PH38,,
ENSG00000105568,B3KQV6,,
ENSG00000172640,,Q8NGE0,O10AD_HUMAN
ENSG00000187166,,Q75WM6,H1FNT_HUMAN
ENSG00000085978,F8WAF9,Q676U5,A16L1_HUMAN
ENSG00000085978,D9N2U2,Q676U5,A16L1_HUMAN
ENSG00000085978,C9J8C6,Q676U5,A16L1_HUMAN
ENSG00000085978,Q53SV2,Q676U5,A16L1_HUMAN
ENSG00000085978,Q17RG0,Q676U5,A16L1_HUMAN
ENSG00000237102,B4DNW2,,
ENSG00000105568,B4DDF7,P30153,2AAA_HUMAN
ENSG00000105568,B3KQV6,P30153,2AAA_HUMAN
ENSG00000105568,A8K7B7,P30153,2AAA_HUMAN
ENSG00000085978,F8WAF9,,
ENSG00000085978,C9JK97,,
ENSG00000152377,D6RB21,Q08629,TICN1_HUMAN
ENSG00000152377,D6RAM7,Q08629,TICN1_HUMAN
ENSG00000152377,D3DQB3,Q08629,TICN1_HUMAN
ENSG00000103544,E7EWW0,,
ENSG00000103544,H3BT39,,
ENSG00000103544,H3BV68,,
ENSG00000229363,E9PCL7,P18615,NELFE_HUMAN
ENSG00000229363,A2ABK4,P18615,NELFE_HUMAN
ENSG00000229363,A2ABK2,P18615,NELFE_HUMAN
ENSG00000229363,Q9BQJ6,P18615,NELFE_HUMAN
ENSG00000168701,,Q9BTX3,TM208_HUMAN
ENSG00000103544,F5H7K1,,
ENSG00000103544,G5E9I3,,
ENSG00000152377,D6RAM7,,
ENSG00000168701,,,
ENSG00000085978,D9N2U2,,
ENSG00000085978,C9JAY7,,
ENSG00000103544,,,
ENSG00000152377,,,
ENSG00000152377,D6RB21,,
ENSG00000132305,C9J406,,
ENSG00000143554,,Q5K4L6,S27A3_HUMAN
ENSG00000168701,H3BMW4,,
ENSG00000085978,C9J1B2,,
ENSG00000085978,B7ZLM5,Q676U5,A16L1_HUMAN
ENSG00000229363,E9PD43,,
ENSG00000229363,A2ABK3,,
ENSG00000229363,A2ABK1,,
ENSG00000229363,Q9BQJ6,,
ENSG00000168303,A4D1W6,Q8TAP9,MPLKI_HUMAN
ENSG00000105568,F5H3X9,,
ENSG00000085978,E7EVC7,,
ENSG00000062524,,P29376,LTK_HUMAN
ENSG00000229363,A2ABK4,,
ENSG00000229363,A2ABK2,,
ENSG00000106714,,Q9BZ76,CNTP3_HUMAN
ENSG00000143554,,,
ENSG00000174236,,Q6BDI9,REP15_HUMAN
ENSG00000132305,B4DS66,Q16891,IMMT_HUMAN
ENSG00000143554,H0YDM5,,
ENSG00000106714,B1AMA2,,
ENSG00000106714,Q4VWZ7,,
ENSG00000143554,H0YDP0,,
ENSG00000085978,C9JAY7,Q676U5,A16L1_HUMAN
ENSG00000167528,F8VZV7,Q96N77,ZN641_HUMAN
ENSG00000167528,F8VZ73,Q96N77,ZN641_HUMAN
ENSG00000167528,F8VXJ5,Q96N77,ZN641_HUMAN
ENSG00000167528,B3KS43,Q96N77,ZN641_HUMAN
ENSG00000132305,,Q16891,IMMT_HUMAN
ENSG00000062524,H3BVG6,,
ENSG00000127528,Q8IUN4,Q9Y5W3,KLF2_HUMAN
ENSG00000229363,E9PCL7,,
ENSG00000229363,B4DYX9,,
ENSG00000106714,F2Z2X6,,
ENSG00000132305,,,
ENSG00000181856,,P14672,GTR4_HUMAN
ENSG00000062524,E9PFX4,,
ENSG00000167528,F8VZV7,,
ENSG00000167528,F8VZ73,,
ENSG00000167528,B3KS43,,
ENSG00000106714,B1AM99,,
ENSG00000181856,Q05BQ3,,
ENSG00000061794,,P82673,RT35_HUMAN
ENSG00000103544,H3BT39,Q7Z3J2,CP062_HUMAN
ENSG00000103544,H3BV68,Q7Z3J2,CP062_HUMAN
ENSG00000181856,,,
ENSG00000258309,H0YHT4,,
ENSG00000132305,B9A067,,
ENSG00000061794,F5H612,,
ENSG00000167528,,,
ENSG00000167528,F8VSM8,,
ENSG00000106714,B1AMA1,,
ENSG00000103544,C9J7I2,,
ENSG00000258213,H0YHV3,,
ENSG00000181856,F5H081,,
ENSG00000061794,H0YFD1,,
ENSG00000167528,F8VXJ5,,
ENSG00000257789,H0YH98,,
ENSG00000106714,A6NC89,,
ENSG00000061794,,,
ENSG00000106714,E2QRH2,,
ENSG00000132305,D6RAW4,,
ENSG00000257533,H0YHC9,,
ENSG00000143614,,Q8WXI9,P66B_HUMAN
ENSG00000168077,,Q6AZY7,SCAR3_HUMAN
ENSG00000006047,,Q9Y2T7,YBOX2_HUMAN
ENSG00000078902,Q6FIE9,Q9H0E2,TOLIP_HUMAN
ENSG00000078902,B3KXC6,Q9H0E2,TOLIP_HUMAN
ENSG00000124787,,O75818,RPP40_HUMAN
ENSG00000078902,B3KXC6,,
ENSG00000006047,,,
ENSG00000185002,,Q8HWS3,RFX6_HUMAN
ENSG00000127527,,Q9UBC2,EP15R_HUMAN
ENSG00000124787,Q5VX98,O75818,RPP40_HUMAN
ENSG00000078902,F2Z2Y8,,
ENSG00000127527,B4DME4,Q9UBC2,EP15R_HUMAN
ENSG00000175600,Q9Y6U8,Q9HAC7,CG010_HUMAN
ENSG00000175600,Q75MS9,Q9HAC7,CG010_HUMAN
ENSG00000127527,Q69YZ4,,
ENSG00000127527,A2RRF3,,
ENSG00000078902,E7EN89,,
ENSG00000175600,Q75MI5,Q9HAC7,CG010_HUMAN
ENSG00000175600,B4DJF0,Q9HAC7,CG010_HUMAN
ENSG00000078902,E9PP67,,
ENSG00000141979,B8ZZF3,,
ENSG00000078902,E9PNS3,,
ENSG00000175600,,,
ENSG00000124787,F8WC38,,
ENSG00000078902,E9PQ25,,
ENSG00000137760,,Q96BT7,ALKB8_HUMAN
ENSG00000141979,,Q96L12,CALR3_HUMAN
ENSG00000175600,Q9Y6U8,,
ENSG00000175600,Q75MI5,,
ENSG00000206286,E9PI03,,
ENSG00000198837,,O75064,DEN4B_HUMAN
ENSG00000105072,B4DN63,Q9H6X5,CS044_HUMAN
ENSG00000132879,,Q9H4M3,FBX44_HUMAN
ENSG00000175600,Q75MU8,Q9HAC7,CG010_HUMAN
ENSG00000078902,B3KR28,,
ENSG00000137760,C9JQN2,,
ENSG00000175600,B7Z568,,
ENSG00000198189,,Q8NBQ5,DHB11_HUMAN
ENSG00000132879,B7Z1P2,,
ENSG00000198837,E9PAK5,,
ENSG00000008324,,Q9UHA2,S18L2_HUMAN
ENSG00000149187,F5H4Y5,Q92879,CELF1_HUMAN
ENSG00000149187,E9PSH0,Q92879,CELF1_HUMAN
ENSG00000149187,E9PQK4,Q92879,CELF1_HUMAN
ENSG00000149187,E9PKA1,Q92879,CELF1_HUMAN
ENSG00000198189,D6RCD0,,
ENSG00000183770,Q53ZD3,P58012,FOXL2_HUMAN
ENSG00000183770,Q4JHB7,P58012,FOXL2_HUMAN
ENSG00000183770,Q4JHB5,P58012,FOXL2_HUMAN
ENSG00000198837,,,
ENSG00000165863,,Q8WW14,CJ082_HUMAN
ENSG00000132879,B7Z1X4,Q9H4M3,FBX44_HUMAN
ENSG00000171862,F6KD01,P60484,PTEN_HUMAN
ENSG00000171862,H6WA46,P60484,PTEN_HUMAN
ENSG00000171862,H6WA51,P60484,PTEN_HUMAN
ENSG00000149187,F5H4Y5,,
ENSG00000149187,F5H3J7,,
ENSG00000149187,F5H0D8,,
ENSG00000149187,E9PSH0,,
ENSG00000149187,E9PQK4,,
ENSG00000149187,E9PKU1,,
ENSG00000149187,E9PKA1,,
ENSG00000149187,G5EA30,,
ENSG00000160741,,Q53ET0,CRTC2_HUMAN
ENSG00000149187,F8W940,Q92879,CELF1_HUMAN
ENSG00000149187,F5H3J7,Q92879,CELF1_HUMAN
ENSG00000149187,F5H0D8,Q92879,CELF1_HUMAN
ENSG00000149187,E9PKU1,Q92879,CELF1_HUMAN
ENSG00000149187,B4E2U5,Q92879,CELF1_HUMAN
ENSG00000206286,B0UYQ4,Q8N1B4,VPS52_HUMAN
ENSG00000206286,B4DS44,Q8N1B4,VPS52_HUMAN
ENSG00000206286,B4DNI9,Q8N1B4,VPS52_HUMAN
ENSG00000085872,,Q8IWX8,CHERP_HUMAN
ENSG00000111231,F8W1F4,Q9UHW5,GPN3_HUMAN
ENSG00000111231,D4YWV1,Q9UHW5,GPN3_HUMAN
ENSG00000111231,H0YHZ5,,
ENSG00000111231,,,
ENSG00000111231,F8W1F4,,
ENSG00000206286,B0UYQ4,,
ENSG00000206286,B4DS44,,
ENSG00000206286,B4DNI9,,
ENSG00000110422,E9PKD7,Q9H422,HIPK3_HUMAN
ENSG00000110422,B4E208,Q9H422,HIPK3_HUMAN
ENSG00000160741,,,
ENSG00000132507,,P63241,IF5A1_HUMAN
ENSG00000149187,,,
ENSG00000111231,F5H759,,
ENSG00000206262,,Q6ZUU3,CC072_HUMAN
ENSG00000160741,Q8WZ18,,
ENSG00000160741,Q8N332,,
ENSG00000160741,Q5T4K5,,
ENSG00000149187,F8W940,,
ENSG00000149187,B4E2U5,,
ENSG00000110422,E9PKD7,,
ENSG00000127526,,Q96K37,S35E1_HUMAN
ENSG00000090889,,O95239,KIF4A_HUMAN
